formid,7  Crop(s) planted | None,7  Crop(s) planted | Groundnut,7  Crop(s) planted | Maize,7  Crop(s) planted | Rice,7  Crop(s) planted | Sorghum,7  Crop(s) planted | extra,8  Farm-related problem reported by the farmer | None,8  Farm-related problem reported by the farmer | Disease_outbreak_(Specify),8  Farm-related problem reported by the farmer | Pest_Attack_(Specify),8  Farm-related problem reported by the farmer | Soil_degradation,8  Farm-related problem reported by the farmer | Water_Scarcity,8  Farm-related problem reported by the farmer | Weed_Infestation,8  Farm-related problem reported by the farmer | Others,8  Farm-related problem reported by the farmer | extra,Cooperative_Unique_ID,received_on,6  Ongoing farm activity at the time of visit | None,6  Ongoing farm activity at the time of visit | Site_Selection,6  Ongoing farm activity at the time of visit | Land_Measurement,6  Ongoing farm activity at the time of visit | Land_Clearing,6  Ongoing farm activity at the time of visit | First_herbicide_application,6  Ongoing farm activity at the time of visit | Ploughing_Harrowing_Tilling,6  Ongoing farm activity at the time of visit | Preparation_of_Nursery_,6  Ongoing farm activity at the time of visit | Planting,6  Ongoing farm activity at the time of visit | Transplanting,6  Ongoing farm activity at the time of visit | Gap_control_(Replacement_of_un-germinated_plants),6  Ongoing farm activity at the time of visit | Mulching,6  Ongoing farm activity at the time of visit | Post-Emergence_Herbicide_Application_or_Manual_weeding_1,6  Ongoing farm activity at the time of visit | NPK_Application,6  Ongoing farm activity at the time of visit | Application_of_Aflasafe,6  Ongoing farm activity at the time of visit | Application_of_Pesticide,6  Ongoing farm activity at the time of visit | Post-Emergence_Herbicide_Application_or_Manual_weeding_2,6  Ongoing farm activity at the time of visit | Urea_Application,6  Ongoing farm activity at the time of visit | SSP_Application,6  Ongoing farm activity at the time of visit | Post-Emergence_Herbicide_Application_or_Manual_weeding_3,6  Ongoing farm activity at the time of visit | Harvesting,6  Ongoing farm activity at the time of visit | Drying_(To_eradicate_moisture),6  Ongoing farm activity at the time of visit | Winnowing,6  Ongoing farm activity at the time of visit | Bagging,6  Ongoing farm activity at the time of visit | Storage,6  Ongoing farm activity at the time of visit | extra
c5fd17b9-c896-4277-85f9-bcd46e255560,,,,1,,,1,,,,,,,,BebYZWJ12,26/10/2025 10:23,,,,,,,,,,,,,,,,1,,,,,,,,,
bebfa02d-edfd-4020-8288-e1c6e055c2fd,,,,1,,,,,,,,,1,,JahO7NB11,26/10/2025 10:24,,,,,,,,,,,,1,,,,,,,,,,,,,
1832a91b-bfe7-4678-9835-10637605d892,,,,1,,,,,,,,,1,,JahO7NB11,26/10/2025 10:25,,,,,,,,,,,,,1,,,,,,,,,,,,
9fe17997-2a91-41b3-9446-f1f308714fc5,,,,1,,,1,,,,,,,,BebYZWJ12,26/10/2025 10:25,,,,,,,,,,,,,,,,,1,,,,,,,,
96c72524-c148-41f0-8d70-3c86137f58f7,,,,1,,,,,,,,,1,,JahO7NB11,26/10/2025 10:26,,,,,,,,,,,,,,,,1,,,,,,,,,
f09627c9-1ac2-48c9-b4b7-cfbe4fe7acc2,,,,1,,,1,,,,,,,,BebYZWJ12,26/10/2025 10:27,,,,,,,,,,,,,,,,,,,1,,,,,,
bda41e63-5250-42de-ba77-2998080650a8,,,,1,,,,,,,1,,,,JahO7NB11,26/10/2025 10:27,,,,,,,,,,,,,,,,,1,,,,,,,,
8ea12916-21a6-4124-bc2e-4ef68c07f306,,,,1,,,,,,,,,1,,JahO7NB11,26/10/2025 10:28,,,,,,,,,,,,,,,,,,1,,,,,,,
90bb0278-08d8-43d8-8196-52722ca83f48,,,,1,,,1,,,,,,,,BebYZWJ12,26/10/2025 10:29,,,,,,,,,,,,,,,1,,,,,,,,,,
b288a53d-9448-4f9d-9675-5f2c44f7e626,,,,1,,,1,,,,,,,,BebYZWJ12,26/10/2025 10:30,,,,,,,,,,,,,,,,,,,,1,,,,,
82eadee2-62f3-4e8e-ba43-7d00f720b44b,,,,1,,,1,,,,,,,,Tud43SI48,26/10/2025 10:30,,,,,,,,,,,,,,,,,,,,,,,1,,
e1b7703e-dc39-4db2-a569-e93d2b2962c2,,,,1,,,1,,,,,,,,Tud43SI48,26/10/2025 10:31,,,,,,,,,,,,,,,,,,,,,,,,1,
0d24125a-9a5c-45a3-946c-50d3fa132444,,,1,,,,1,,,,,,,,Tud62XX36,26/10/2025 10:31,,,,,,,,,,,,,,,,,,,,,1,,,,
34fd984d-001c-46d3-b726-8f8cfa4d65ea,,,1,,,,1,,,,,,,,Tud62XX36,26/10/2025 10:31,,,,,,,,,,,,,,,,,,,,,,1,,,
9d5c23aa-7b39-40eb-ac0b-82dae0d7e0e3,,,,1,,,,,,,,,1,,JahO7NB11,26/10/2025 10:31,,,,,,,,,,,,,,,,,,,1,,,,,,
0c3c901a-aa47-4bf7-b140-b2d383b1de1f,,,,1,,,1,,,,,,,,TudYLGC37,26/10/2025 10:31,,,,,,,,,,,,,,,,,,,,,,,,1,
a1ce3776-7b49-431b-91b2-62f8d540a350,,,,1,,,1,,,,,,,,TudYLGC37,26/10/2025 10:31,,,,,,,,,,,,,,,,,,,,,,,1,,
a0e84495-533a-42e7-8685-b024a8d40544,,,,1,,,1,,,,,,,,BebYZWJ12,26/10/2025 10:31,,,,,,,,,,,,,,,,,,,,,,,,1,
b1aa2f8a-7882-4661-86a4-d656dd1a0e90,,,,1,,,1,,,,,,,,TudYLGC37,26/10/2025 10:32,,,,,,,,,,,,,,,,,,,,,,1,,,
f5615ed9-b778-4168-9cd1-ebad73780b6c,,,,1,,,1,,,,,,,,TudYLGC37,26/10/2025 10:32,,,,,,,,,,,,,,,,,,,,,1,,,,
481ca2b2-e465-42e5-86ac-c1dad2b8d010,,,1,,,,1,,,,,,,,TudX20817,26/10/2025 10:32,,,,,,,,,,,,,,,,,,,,,,,,1,
7dac2776-d3dc-4993-9bfe-affed08c6644,,,1,,,,1,,,,,,,,TudX20817,26/10/2025 10:32,,,,,,,,,,,,,,,,,,,,,,,1,,
7f568aaa-6bb6-458e-a22b-c29173621c10,,,1,,,,1,,,,,,,,TudX20817,26/10/2025 10:32,,,,,,,,,,,,,,,,,,,,,,1,,,
c1bf3af1-f983-4ed4-b53e-a98d28f19a7d,,,1,,,,1,,,,,,,,TudX20817,26/10/2025 10:32,,,,,,,,,,,,,,,,,,,,,1,,,,
5fd8d62f-79c3-4bea-a6d8-528a68bb3802,,,1,,,,1,,,,,,,,TudQU6X34,26/10/2025 10:32,,,,,,,,,,,,,,,,,,,,,,,,1,
7b9f0103-99d8-4c73-88ed-5b8df652b6d7,,,1,,,,1,,,,,,,,TudQU6X34,26/10/2025 10:33,,,,,,,,,,,,,,,,,,,,,,,1,,
89e019e7-50a0-4fea-b7a7-b0a6c5c083ef,,,,1,,,1,,,,,,,,TudQU6X34,26/10/2025 10:33,,,,,,,,,,,,,,,,,,,,,,1,,,
294ed6a9-c3ac-417b-89cf-f7beb137a0d3,,,,1,,,1,,,,,,,,TudQU6X34,26/10/2025 10:33,,,,,,,,,,,,,,,,,,,,,1,,,,
509cfb4b-51d3-4e19-8603-174334906b3b,,,,1,,,1,,,,,,,,TudQU6X34,26/10/2025 10:33,,,,,,,,,,,,,,,,,,,,,1,,,,
727de4c2-a233-4f8f-b52c-9e4db2aa9bc6,,,1,,,,1,,,,,,,,TudQSEV29,26/10/2025 10:33,,,,,,,,,,,,,,,,,,,,,,,,1,
a0b2f99e-091b-4e6d-9520-993ad5e947d2,,,,1,,,1,,,,,,,,TudSG2209,26/10/2025 10:33,,,,,1,,,,,,,,,,,,,,,,,,,,
405424c1-2d2c-40c4-82f5-388a662b3083,,,1,,,,1,,,,,,,,TudQSEV29,26/10/2025 10:33,,,,,,,,,,,,,,,,,,,,,,,1,,
4d4344cf-8e72-499d-9417-5441fb85361d,,,1,,,,1,,,,,,,,TudQSEV29,26/10/2025 10:33,,,,,,,,,,,,,,,,,,,,,,1,,,
b2bdf0f5-e8a8-4bd2-bfe7-b56b102dea0e,,,,1,,,1,,,,,,,,TudSG2209,26/10/2025 10:33,,,,,,,1,,,,,,,,,,,,,,,,,,
7a78c020-ee9a-4f70-99cb-22954d47d4aa,,,1,,,,1,,,,,,,,TudQSEV29,26/10/2025 10:33,,,,,,,,,,,,,,,,,,,,,1,,,,
6192da13-c77a-4505-bfcd-ad0cdabb4552,,,,1,,,1,,,,,,,,TudPR5W15,26/10/2025 10:33,,,,,,,,,,,,,,,,,,,,,,,1,,
c5624f62-0536-49b7-a078-fc66ba512d20,,,,1,,,1,,,,,,,,TudSG2209,26/10/2025 10:33,,,,,,,,,,1,,,,,,,,,,,,,,,
b30668b2-3b77-47d7-bc49-920fb3e9f8f9,,,,1,,,1,,,,,,,,TudSG2209,26/10/2025 10:33,,,,,,,,,,,,1,,,,,,,,,,,,,
d0dc4200-9286-4e8f-a7df-de6e2908b9f3,,,,1,,,1,,,,,,,,TudPR5W15,26/10/2025 10:33,,,,,,,,,,,,,,,,,,,,,,1,,,
ba0564c8-8fba-41c2-b965-7cde5e4432f0,,,,1,,,1,,,,,,,,TudSG2209,26/10/2025 10:33,,,,,,,,,,,,,1,,,,,,,,,,,,
879c7002-f21c-42a3-ac99-7323f0c6c523,,,,1,,,1,,,,,,,,TudSG2209,26/10/2025 10:34,,,,,,,,,,,,,,,1,,,,,,,,,,
5483e869-4e60-4c65-8001-f7147fef5945,,,,1,,,1,,,,,,,,TudSG2209,26/10/2025 10:34,,,,,,,,,,,,,,,,1,,,,,,,,,
03cfbb2d-d8dc-4d40-aef9-ea2edb3dd14d,,,,1,,,1,,,,,,,,TudPR5W15,26/10/2025 10:34,,,,,,,,,,,,,,,,,,,,,1,,,,
28c43125-4525-499e-9ce2-02a20cfa2290,,,,1,,,1,,,,,,,,TudSG2209,26/10/2025 10:34,,,,,,,,,,,,,,,,,1,,,,,,,,
c0c990f5-abd7-4f93-a20e-14db36f95207,,,,1,,,1,,,,,,,,TudBHIW26,26/10/2025 10:34,,,,,,,,,,,,,,,,,,,,,,,,1,
8ca69b16-42a2-47cd-ae7d-4ac07782e1c5,,,,1,,,1,,,,,,,,TudSG2209,26/10/2025 10:34,,,,,,,,,,,,,,,,,,,1,,,,,,
4cd4536f-3248-432b-88d0-e1982f3d55e5,,,,1,,,1,,,,,,,,TudSG2209,26/10/2025 10:34,,,,,,,,,,,,,,,,,,,,1,,,,,
a0fd1cd5-0e4f-490f-8fcb-76f2feb51a5d,,,,1,,,1,,,,,,,,TudBHIW26,26/10/2025 10:34,,,,,,,,,,,,,,,,,,,,,,,1,,
76feb954-d7b6-47a1-a434-6a2fdd295df2,,,,1,,,1,,,,,,,,TudSG2209,26/10/2025 10:34,,,,,,,,,,,,,,,,,,,,,,,1,,
dafb9d5f-6180-4098-9c16-d290b22bdfd3,,,,1,,,1,,,,,,,,TudSG2209,26/10/2025 10:34,,,,,,,,,,,,,,,,,,,,,,,,1,
ec14ed9a-3497-4870-8328-c5bc194de632,,,,1,,,1,,,,,,,,TudU6VK56,26/10/2025 10:34,,,,,1,,,,,,,,,,,,,,,,,,,,
c7f0ef83-f1c4-4bbb-80c9-73feb5b87862,,,,1,,,1,,,,,,,,TudU6VK56,26/10/2025 10:34,,,,,,,1,,,,,,,,,,,,,,,,,,
8d8a123c-47fb-44db-b212-ae1314136027,,,,1,,,1,,,,,,,,TudBHIW26,26/10/2025 10:34,,,,,,,,,,,,,,,,,,,,,1,,,,
dacf8497-64f9-4936-9d33-3d0b6c50a8dc,,,,1,,,1,,,,,,,,TudU6VK56,26/10/2025 10:34,,,,,,,,,,1,,,,,,,,,,,,,,,
ca69b9f0-a6d9-46a1-a838-d35b55a960d9,,,,1,,,1,,,,,,,,TudU6VK56,26/10/2025 10:34,,,,,,,,,,,,1,,,,,,,,,,,,,
595a5d27-c188-4c0e-b8a4-4ced5763eb89,,,,1,,,1,,,,,,,,TudU6VK56,26/10/2025 10:34,,,,,,,,,,,,,1,,,,,,,,,,,,
8f430fff-c868-4da5-aa9a-5027bb1d4069,,,1,,,,1,,,,,,,,Tud62XX36,26/10/2025 10:34,,,,,,,,,,,,,,,,,,,,,,,,1,
f6cba4eb-2c91-4664-81ff-a07868fbc10f,,,,1,,,1,,,,,,,,TudU6VK56,26/10/2025 10:34,,,,,,,,,,,,,,,1,,,,,,,,,,
dade9cc9-73de-4506-b0b3-ca63f174a48c,,,,1,,,1,,,,,,,,TudU6VK56,26/10/2025 10:34,,,,,,,,,,,,,,,,1,,,,,,,,,
5b095872-62a3-450e-85d6-7e36799f83bd,,,1,,,,1,,,,,,,,Tud62XX36,26/10/2025 10:34,,,,,,,,,,,,,,,,,,,,,,,1,,
e3a58073-9855-4339-8d3f-422e0a20dbcf,,,,1,,,1,,,,,,,,TudU6VK56,26/10/2025 10:34,,,,,,,,,,,,,,,,,1,,,,,,,,
5a73a6e3-2709-4cd8-b2b1-ed463a1af0fe,,,,1,,,1,,,,,,,,TudU6VK56,26/10/2025 10:34,,,,,,,,,,,,,,,,,,,1,,,,,,
148f5eb0-94e3-4165-9111-e95856f2259e,,,,1,,,1,,,,,,,,TudU6VK56,26/10/2025 10:34,,,,,,,,,,,,,,,,,,,1,,,,,,
a878ba8d-978c-4693-b4d8-09cf467552fa,,,,1,,,1,,,,,,,,TudU6VK56,26/10/2025 10:34,,,,,,,,,,,,,,,,,,,,1,,,,,
81044f4b-261d-4873-970d-d72e7e8ce609,,,,1,,,1,,,,,,,,TudU6VK56,26/10/2025 10:34,,,,,,,,,,,,,,,,,,,,,,,1,,
1a7ad4f9-5e04-4af0-812e-6a83becd69fc,,,,1,,,1,,,,,,,,TudU6VK56,26/10/2025 10:34,,,,,,,,,,,,,,,,,,,,,,,,1,
8a91c43b-81fa-4d0d-be0c-7a3b04cf7e17,,,,1,,,,,,,,,1,,JahO7NB11,26/10/2025 10:36,,,,,,,,,,,,,,,,,,,,,1,,,,
5f9cd68a-d5f8-4105-8d98-01e95ce746d0,,,,1,,,,,,,1,,,,JahO7NB11,26/10/2025 10:37,,,,,,,,,,,,,,,,,,,1,,,,,,
8e4c2393-dca3-448b-9bd9-b836de33d457,,,,1,,,,,,,,,1,,JahO7NB11,26/10/2025 10:38,,,,,,,,,,,,,,,,,,,,,1,,,,
8031926a-ddd0-42ae-89b8-b3d0dab041ab,,,,1,,,1,,,,,,,,KirHFUG49,26/10/2025 10:39,,,,,,,,,,,,1,,,,,,,,,,,,,
b473f1d5-41f7-45c8-8ecd-c953c8ee22e4,,,,1,,,1,,,,,,,,KirHFUG49,26/10/2025 10:39,,,,,,,,,,,,,1,,,,,,,,,,,,
763235b2-90bb-4f6d-bdac-425cb014b0fb,,,,1,,,1,,,,,,,,KirHFUG49,26/10/2025 10:39,,,,,,,,,,,,,,,1,,,,,,,,,,
77c59cb1-f0a3-4e3a-9a16-f2fb994e91f9,,,,1,,,1,,,,,,,,KirHFUG49,26/10/2025 10:39,,,,,,,,,,,,,,,,1,,,,,,,,,
16bef450-c442-4663-80d2-bf2325d6da32,,,,1,,,1,,,,,,,,KirHFUG49,26/10/2025 10:39,,,,,,,,,,,,,,,,,1,,,,,,,,
b1fe71db-21b9-4e6f-b9cf-7dcf5f29b125,,,,1,,,1,,,,,,,,KirHFUG49,26/10/2025 10:39,,,,,,,,,,,,,,,,,,,,1,,,,,
743f2cd1-e2f8-46a4-b01f-bc93e92d8e3b,,,,1,,,1,,,,,,,,KirHFUG49,26/10/2025 10:40,,,,,,,,,,1,,,,,,,,,,,,,,,
1b118c2b-b000-4b86-9d4e-8fb8e58de827,,,,1,,,,,,,,,1,,JahO7NB11,26/10/2025 10:40,,,,,,,,,,,,,,,,,,,,,,1,,,
5738eb13-c218-4243-af2e-69adc25ab3a0,,,,1,,,1,,,,,,,,Kir88KA41,26/10/2025 10:40,,,,,,,,,,,,,,,,,,,,1,,,,,
828b4f30-5e01-4b25-a995-1c689d09bc95,,,,1,,,1,,,,,,,,Kir88KA41,26/10/2025 10:40,,,,,,,,,,,,,,,,,1,,,,,,,,
b402eef2-3901-432e-93b8-bf49459fa174,,,,1,,,1,,,,,,,,Kir88KA41,26/10/2025 10:40,,,,,,,,,,,,,,,,1,,,,,,,,,
3981e54b-06fc-48a2-94bd-ec59a89212e8,,,,1,,,1,,,,,,,,Kir88KA41,26/10/2025 10:40,,,,,,,,,,,,,,,1,,,,,,,,,,
4f896117-acdc-427f-9c65-0d5a6123eb33,,,,1,,,1,,,,,,,,Kir88KA41,26/10/2025 10:40,,,,,,,,,,,,,1,,,,,,,,,,,,
4f7dd876-be9b-41fe-a46b-65c3af8c153c,,,,1,,,1,,,,,,,,Kir88KA41,26/10/2025 10:40,,,,,,,,,,,,1,,,,,,,,,,,,,
297dbf62-8392-48c2-85af-044423cc5e5f,,,,1,,,1,,,,,,,,Kir88KA41,26/10/2025 10:40,,,,,,,,,,1,,,,,,,,,,,,,,,
29562376-3c41-47c0-bead-a9772bf16c97,,,,1,,,1,,,,,,,,KirHFUG49,26/10/2025 10:40,,,,,,,,,,,,,,,,,,,,1,,,,,
ae9ef341-5795-4d2a-95a1-c556ef05d6af,,,,1,,,1,,,,,,,,KirHFUG49,26/10/2025 10:40,,,,,,,,,,,,,,,,,1,,,,,,,,
c55cb9d1-1483-42cc-9233-5725baf02874,,,,1,,,1,,,,,,,,KirHFUG49,26/10/2025 10:40,,,,,,,,,,,,,,,,1,,,,,,,,,
abb855c1-8d42-4910-8e2f-7448e5ef8a19,,,,1,,,1,,,,,,,,KirHFUG49,26/10/2025 10:40,,,,,,,,,,,,,,,1,,,,,,,,,,
4abc1122-72d3-4055-93f7-8a09ee3ed42f,,,,1,,,1,,,,,,,,KirHFUG49,26/10/2025 10:40,,,,,,,,,,,,,1,,,,,,,,,,,,
cd1b4587-5ef5-494f-8013-d766b984aa64,,,,1,,,1,,,,,,,,KirHFUG49,26/10/2025 10:40,,,,,,,,,,,,1,,,,,,,,,,,,,
c91a151a-bda2-4606-af13-b14a963283a2,,,,1,,,1,,,,,,,,Kir92UW12,26/10/2025 10:40,,,,,,,,,,1,,,,,,,,,,,,,,,
a1fa91f2-9237-4c62-821f-d07845015b7c,,,,1,,,,,,,,,1,,JahO7NB11,26/10/2025 10:41,,,,,,,,,,,,,,,,,,,,,,,1,,
759aef81-1861-47d2-89d6-e6314cafdc12,,,,1,,,,,,,,,1,,JahO7NB11,26/10/2025 10:42,,,,,,,,,,,,,,,,,,,,,,,,1,
2703f279-3b29-4df9-8297-7eec0e372b48,,,,1,,,,,,,,,1,,JahQI5150,26/10/2025 10:43,,,,,,,,,,,,1,,,,,,,,,,,,,
e259724e-eef4-408b-8f4f-a45cdf9cec37,,,1,,,,1,,,,,,,,Tud30EK26,26/10/2025 11:11,,,,,,,,,,1,,,,,,,,,,,,,,,
4f44e5ab-fc84-4ad7-b429-1eda3de6a7c6,,,1,,,,1,,,,,,,,Tud30EK26,26/10/2025 11:12,,,,,,,,,,,,1,,,,,,,,,,,,,
96ddee4f-2978-471e-bc2a-04b6f2441a20,,,,1,,,1,,,,,,,,Jah41PO56,26/10/2025 11:25,,,,,,,,,1,,,,,,,,,,,,,,,,
51c08ae3-0099-4055-afe3-2136317e1a48,,,,1,,,1,,,,,,,,Jah41PO56,26/10/2025 11:25,,,,,,,,,,1,,,,,,,,,,,,,,,
570d9273-492c-4388-ae0f-0b972c5000c0,,,,1,,,1,,,,,,,,Jah41PO56,26/10/2025 11:25,,,,,,,,,,,1,,,,,,,,,,,,,,
35dafc32-c1be-4990-82bb-ac5eb8549caa,,,,1,,,1,,,,,,,,Jah41PO56,26/10/2025 11:25,,,,,,,,,,,,1,,,,,,,,,,,,,
782b7b43-718a-4d6e-8d08-6a2aa8a3dae9,,,,1,,,1,,,,,,,,Jah41PO56,26/10/2025 11:26,,,,,,,,,,,,,1,,,,,,,,,,,,
740b78ee-9626-4c5c-8f45-77eef7223fbb,,,,1,,,1,,,,,,,,Jah41PO56,26/10/2025 11:26,,,,,,,,,,,,,,,1,,,,,,,,,,
7926f78b-4b06-4e89-a8cd-0e99aa0287c7,,,,1,,,1,,,,,,,,Jah41PO56,26/10/2025 11:26,,,,,,,,,,,,,,,,1,,,,,,,,,
88db36e5-b7ab-49fd-b3af-011edf02efc1,,,,1,,,1,,,,,,,,Jah41PO56,26/10/2025 11:26,,,,,,,,,,,,,,,,,1,,,,,,,,
e7e7853a-a70a-4af8-9b38-10a1f15376d4,,,,1,,,1,,,,,,,,Jah41PO56,26/10/2025 11:26,,,,,,,,,,,,,,,,,,,1,,,,,,
89e3e750-6a9c-4c25-92d2-e2b944d62e93,,,,1,,,1,,,,,,,,Jah41PO56,26/10/2025 11:26,,,,,,,,,,,,,,,,,,,,1,,,,,
5b9ade30-296c-4e8d-b148-8c3d8a67d5d1,,,,1,,,1,,,,,,,,Jah41PO56,26/10/2025 11:26,,,,,,,,,,,,,,,,,,,,,1,,,,
0547ca6a-7469-44e1-b5bd-b76be4120821,,,,1,,,1,,,,,,,,Jah41PO56,26/10/2025 11:26,,,,,,,,,,,,,,,,,,,,,,,1,,
3b045a05-383e-4399-88cd-19a8319d968c,,,,1,,,1,,,,,,,,Jah41PO56,26/10/2025 11:26,,,,,,,,,,,,,,,,,,,,,,,,1,
19915350-b0fe-42c4-8826-1cdac6030df3,,,1,,,,1,,,,,,,,Jah4FYK22,26/10/2025 11:26,,,,,,,,,1,,,,,,,,,,,,,,,,
bc627fa2-a748-4f4a-bad4-9dde32147125,,,1,,,,1,,,,,,,,Jah4FYK22,26/10/2025 11:26,,,,,,,,,,1,,,,,,,,,,,,,,,
e06cf961-c8bf-411b-ae58-9a3409f58adf,,,1,,,,1,,,,,,,,Jah4FYK22,26/10/2025 11:26,,,,,,,,,,,1,,,,,,,,,,,,,,
af61e240-162d-4865-9439-d3eba5428071,,,1,,,,1,,,,,,,,Jah4FYK22,26/10/2025 11:26,,,,,,,,,,,,1,,,,,,,,,,,,,
df94518b-3faa-438b-b79d-ddf8db6585ee,,,,1,,,1,,,,,,,,Jah4FYK22,26/10/2025 11:26,,,,,,,,,,,,,1,,,,,,,,,,,,
ba5e06c5-43f7-40fa-9206-30765cede4d6,,,1,,,,1,,,,,,,,Jah4FYK22,26/10/2025 11:26,,,,,,,,,,,,,,,1,,,,,,,,,,
b91a788e-e957-4def-a4e2-bdf3f0955851,,,1,,,,1,,,,,,,,Jah4FYK22,26/10/2025 11:26,,,,,,,,,,,,,,1,,,,,,,,,,,
1d0250f7-a257-4caa-8a91-710b20862c8f,,,1,,,,1,,,,,,,,Jah4FYK22,26/10/2025 11:26,,,,,,,,,,,,,,,,1,,,,,,,,,
ede39dad-1463-4674-9ca9-582e48e7cf02,,,1,,,,1,,,,,,,,Jah4FYK22,26/10/2025 11:26,,,,,,,,,,,,,,,,,,,1,,,,,,
4ff1b793-0e22-41dd-84db-9e5aa62a259e,,,1,,,,1,,,,,,,,Jah4FYK22,26/10/2025 11:26,,,,,,,,,,,,,,,,,,,,1,,,,,
64b4cd2e-3aab-4a8c-945e-13f43bf7dbe4,,,1,,,,1,,,,,,,,Jah4FYK22,26/10/2025 11:26,,,,,,,,,,,,,,,,,,,,,1,,,,
0f28441d-6479-48cf-ba52-fc318ec7e3f8,,,1,,,,1,,,,,,,,Jah4FYK22,26/10/2025 11:26,,,,,,,,,,,,,,,,,,,,,,,1,,
a6e854d8-4133-4c1c-ae4c-648180d8a1ad,,,1,,,,1,,,,,,,,Jah4FYK22,26/10/2025 11:26,,,,,,,,,,,,,,,,,,,,,,,,1,
baa1be36-2244-442e-b2eb-c51c835ff9f9,,,,1,,,1,,,,,,,,Jah4IA754,26/10/2025 11:26,,,,,,,,,1,,,,,,,,,,,,,,,,
b22eb251-7dee-4257-b966-0be43a5b59b0,,,,1,,,1,,,,,,,,Jah4IA754,26/10/2025 11:26,,,,,,,,,,1,,,,,,,,,,,,,,,
b1102228-9754-4bf4-9516-02c25acc71e2,,,,1,,,1,,,,,,,,Jah4IA754,26/10/2025 11:26,,,,,,,,,,,1,,,,,,,,,,,,,,
d65bc7d3-e7ff-4cbd-bab4-c9ca46c937e6,,,,1,,,1,,,,,,,,Jah4IA754,26/10/2025 11:26,,,,,,,,,,,,,1,,,,,,,,,,,,
6ac69437-0b14-4c60-a15e-2d0e54bb7c92,,,,1,,,1,,,,,,,,Jah4IA754,26/10/2025 11:26,,,,,,,,,,,,1,,,,,,,,,,,,,
9eec3bd5-9f6d-45e9-b040-c27f5929d1ee,,,,1,,,1,,,,,,,,Jah4IA754,26/10/2025 11:26,,,,,,,,,,,,,1,,,,,,,,,,,,
7a3bf15d-8a04-48e7-b28b-266e98a767a6,,,,1,,,1,,,,,,,,Jah4IA754,26/10/2025 11:26,,,,,,,,,,,,,,,1,,,,,,,,,,
fc16867b-bf09-408b-8ca1-67e7c354d016,,,,1,,,1,,,,,,,,Jah4IA754,26/10/2025 11:26,,,,,,,,,,,,,,,,1,,,,,,,,,
8da6fe36-f001-435a-ae8a-f2c64cd11c91,,,,1,,,1,,,,,,,,Jah4IA754,26/10/2025 11:26,,,,,,,,,,,,,,,,,,,,1,,,,,
14161c77-2611-4eb1-949f-746129eb5fdd,,,,1,,,1,,,,,,,,Jah4IA754,26/10/2025 11:26,,,,,,,,,,,,,,,,,,,,,1,,,,
84ab7d8b-dd2c-44aa-a597-3cccc835b4ab,,,,1,,,1,,,,,,,,Jah4IA754,26/10/2025 11:26,,,,,,,,,,,,,,,,,,,,,,1,,,
d37f6df7-b653-4f3a-a9a8-30576722fd60,,,,1,,,1,,,,,,,,Jah4IA754,26/10/2025 11:26,,,,,,,,,,,,,,,,,,,,,,,1,,
08234e57-2321-40cf-add4-68a54eeb7e76,,,,1,,,1,,,,,,,,Jah4IA754,26/10/2025 11:26,,,,,,,,,,,,,,,,,,,,,,,,1,
68b28328-12c7-428b-b2c9-cf697227e5eb,,,1,,,,1,,,,,,,,Jah54JL07,26/10/2025 11:27,,,,,,,,,1,,,,,,,,,,,,,,,,
6780a542-ad24-44f0-8f6a-4ccfdd379bc7,,,1,,,,1,,,,,,,,Jah54JL07,26/10/2025 11:27,,,,,,,,,,,,,1,,,,,,,,,,,,
c537f848-b719-4957-89da-1257bad031e8,,,1,,,,1,,,,,,,,Jah54JL07,26/10/2025 11:27,,,,,,,,,,,1,,,,,,,,,,,,,,
4f5846c2-a51c-4487-93e5-95618c39f398,,,1,,,,1,,,,,,,,Jah54JL07,26/10/2025 11:27,,,,,,,,,,,1,,,,,,,,,,,,,,
d0d75f77-8461-4de0-a7e6-919c6ddae081,,,1,,,,1,,,,,,,,Jah54JL07,26/10/2025 11:27,,,,,,,,,,,,1,,,,,,,,,,,,,
67989e33-92c3-4f67-b03e-fc05dd46ce93,,,1,,,,1,,,,,,,,Jah54JL07,26/10/2025 11:27,,,,,,,,,,,,,,1,,,,,,,,,,,
af5d754c-cf73-4bac-90c4-6d66627d4eb6,,,1,,,,1,,,,,,,,Jah54JL07,26/10/2025 11:27,,,,,,,,,,,,,,,1,,,,,,,,,,
14f355f4-bdd5-42c9-a96a-67d6b3df3244,,,1,,,,1,,,,,,,,Jah54JL07,26/10/2025 11:27,,,,,,,,,,,,,,,,1,,,,,,,,,
06905571-5b63-4dad-83b6-c9a8d0305ac7,,,1,,,,1,,,,,,,,Jah54JL07,26/10/2025 11:27,,,,,,,,,,,,,1,,,,,,,,,,,,
e15405c8-4e8f-4f4a-a5f9-c691e563e9fe,,,1,,,,1,,,,,,,,Jah54JL07,26/10/2025 11:27,,,,,,,,,,,,,,,,1,,,,,,,,,
cc3f0287-09f9-4bd2-869c-7fbd54842ca6,,,1,,,,1,,,,,,,,Jah54JL07,26/10/2025 11:27,,,,,,,,,,,,,,,,,,,,1,,,,,
