formid,Training_Date,Training_Title,EW_ID,Gender,Gender_and_Age,Disability_Status_class,State,LGA
4e36c4f6-0053-475a-9c4d-2dca7b364e18,2023-12-18,Comm._Partner_Registration,Jah71,Male,Male Youth,No disability,Jigawa,Jahun
8f840183-be79-4efc-b204-1dd0961bfdae,2023-12-19,Comm._Partner_Registration,Alk03,Female,Female Youth,No disability,Bauchi,Alkaleri
9a280373-3e95-4e72-98e5-b3cc0858dbde,2023-12-19,Comm._Partner_Registration,Ika34,Female,Female Youth,No disability,Kaduna,Ikara
60bf43a0-f9ef-412d-9a2f-098002346bea,2023-12-18,Comm._Partner_Registration,Jah72,Male,Male Youth,No disability,Jigawa,Jahun
7a928913-8430-4965-b664-9bc880374744,2023-12-19,Comm._Partner_Registration,Ika36,Male,Male Youth,No disability,Kaduna,Ikara
4fea041a-d3c3-4557-b75f-c0e08a3f41b4,2023-12-19,Comm._Partner_Registration,Bau09,Female,Female Youth,No disability,Bauchi,Bauchi
72d2509a-8bf3-4507-a7ca-1473d5263787,2023-12-18,Comm._Partner_Registration,Jah73,Male,Male Youth,No disability,Jigawa,Jahun
58b1fb32-2c40-4f6c-a927-c6cf1b6a1960,2023-12-19,Comm._Partner_Registration,Bau10,Male,Male Youth,No disability,Bauchi,Bauchi
87975b29-c156-4834-afef-228804cb0507,2023-12-18,Comm._Partner_Registration,Jah74,Male,Male Youth,No disability,Jigawa,Jahun
9835b23b-97ea-4139-882b-085d66205acf,2023-12-19,Comm._Partner_Registration,Bau11,Female,Female Youth,No disability,Bauchi,Bauchi
69b28902-9708-425b-af36-debf40c86b56,2023-12-18,Comm._Partner_Registration,Jah75,Male,Male Youth,No disability,Jigawa,Jahun
2852ad35-f359-4c01-8340-df54bc7f0e0d,2023-12-19,Comm._Partner_Registration,Bau12,Male,Male Youth,No disability,Bauchi,Bauchi
52f98dcc-e54c-4c5f-993f-eb84e17a2407,2023-12-18,Comm._Partner_Registration,Jah76,Male,Male Youth,No disability,Jigawa,Jahun
34bc986f-f25d-496c-a829-43e2d239a008,2023-12-19,Comm._Partner_Registration,Bau13,Male,Male Youth,No disability,Bauchi,Bauchi
704d904d-4566-46bf-a8a7-896461f6d9f0,2023-12-19,Comm._Partner_Registration,Bau14,Female,Female Youth,No disability,Bauchi,Bauchi
e7db0aa2-c27e-4751-a0b1-fd221f2a99cc,2023-12-18,Comm._Partner_Registration,Jah77,Male,Male Youth,No disability,Jigawa,Jahun
26747996-0160-4751-90bd-6499d13445f1,2023-12-19,Comm._Partner_Registration,Ika35,Male,Male Youth,No disability,Kaduna,Ikara
dab48297-b53f-48d0-8294-2c4dae4a5121,2023-12-19,Comm._Partner_Registration,Bau15,Male,Male Youth,No disability,Bauchi,Bauchi
d1c2e0e5-79e4-4623-b10e-47131aa4a2df,2023-12-18,Comm._Partner_Registration,Jah78,Male,Male Youth,No disability,Jigawa,Jahun
cd010d4b-6965-471c-b2e4-cad52b111225,2023-12-19,Comm._Partner_Registration,Bau16,Male,Male Youth,No disability,Bauchi,Bauchi
8feab54d-ca04-4041-b535-cc567dea3755,2023-12-19,Comm._Partner_Registration,Das07,Male,Male Youth,No disability,Bauchi,Dass
d91ed309-8960-4f7c-bdc3-5b48137d1ac2,2023-12-18,Comm._Partner_Registration,Jah79,Female,Female Youth,No disability,Jigawa,Jahun
3c97e898-edf5-401d-9a59-8e4e18fe92f0,2023-12-19,Comm._Partner_Registration,Das08,Male,Male Youth,No disability,Bauchi,Dass
2ddb4402-8b38-4414-9c64-c4411109ec39,2023-12-19,Comm._Partner_Registration,Das09,Male,Male Youth,No disability,Bauchi,Dass
9d88a854-412d-44ea-8f8f-e629b68c2e49,2023-12-18,Comm._Partner_Registration,Jah80,Female,Female Youth,No disability,Jigawa,Jahun
9227e8cb-07d5-478d-8117-d5eeb2dfec1b,2023-12-19,Comm._Partner_Registration,Das10,Female,Female Youth,No disability,Bauchi,Dass
afd5e2c8-e726-4664-9993-cdd9040ab98d,2023-12-18,Comm._Partner_Registration,Jah81,Female,Female Youth,No disability,Jigawa,Jahun
877db3a6-abb1-45f6-97e8-7363a00a580f,2023-12-18,Comm._Partner_Registration,Jah82,Male,Male Youth,No disability,Jigawa,Jahun
01c13e5e-bf77-4db5-ba88-3978adcd5502,2023-12-19,Comm._Partner_Registration,Gan08,Female,Female Youth,No disability,Bauchi,Ganjuwa
2ae0784a-261b-4224-bbe6-2851ea52abe9,2023-12-19,Comm._Partner_Registration,Gan09,Male,Male Youth,No disability,Bauchi,Ganjuwa
429d0a1a-98cc-43d6-92f3-0100ad53f70f,2023-12-18,Comm._Partner_Registration,Jah83,Male,Male Youth,No disability,Jigawa,Jahun
99105c0a-90ee-4a1a-9a9b-a53223f42703,2023-12-19,Comm._Partner_Registration,Gan10,Male,Male Youth,No disability,Bauchi,Ganjuwa
40f3336a-ec5e-4194-918d-91a362db81ad,2023-12-19,Comm._Partner_Registration,Gan11,Female,Female Youth,No disability,Bauchi,Ganjuwa
a3c884a5-31de-4d03-8f3a-b36c3410961c,2023-12-18,Comm._Partner_Registration,Tau28,Male,Male Youth,No disability,Jigawa,Taura
a7741c72-bdbe-4701-9b51-6114e61f2dd2,2023-12-19,Comm._Partner_Registration,Nin14,Female,Female Youth,No disability,Bauchi,Ningi
1230f92f-384e-445e-9036-75ef3765aebf,2023-12-18,Comm._Partner_Registration,Tau29,Male,Male Youth,No disability,Jigawa,Taura
adc8d04f-54c6-48f6-9de9-63cba69d19c0,2023-12-19,Comm._Partner_Registration,Nin15,Female,Female Youth,No disability,Bauchi,Ningi
c378b487-b552-4cf0-a712-8e03644e395d,2023-12-18,Comm._Partner_Registration,Tau19,Female,Female Youth,No disability,Jigawa,Taura
a21a966c-e2f2-42da-90f5-7e79f1d2a197,2023-12-19,Comm._Partner_Registration,Nin16,Male,Male Youth,No disability,Bauchi,Ningi
05f3becc-1a82-4526-85e1-c9bdedc90a7e,2023-12-18,Comm._Partner_Registration,Tau20,Male,Male Youth,No disability,Jigawa,Taura
6e389454-dbac-4033-a5f1-0e3bdede3667,2023-12-19,Comm._Partner_Registration,Nin17,Male,Male Youth,No disability,Bauchi,Ningi
98357f3b-07e1-410f-86b7-da0030dc176b,2023-12-19,Comm._Partner_Registration,Taf02,Female,Female Youth,No disability,Bauchi,Tafawa_Balewa
7e225c5f-7e85-4e3a-8453-7930d42f9e84,2023-12-19,Comm._Partner_Registration,Taf03,Male,Male Youth,No disability,Bauchi,Tafawa_Balewa
dc67d2b8-8992-4bad-ad4e-61d57116cb83,2023-12-19,Comm._Partner_Registration,Taf04,Male,Male Youth,No disability,Bauchi,Tafawa_Balewa
dabe7a83-58ff-4cca-b7df-9bbc813ac738,2023-12-18,Comm._Partner_Registration,Tau21,Male,Male Youth,No disability,Jigawa,Taura
acd467bb-12e0-4afe-8151-022b43f2dcb8,2023-12-19,Comm._Partner_Registration,Taf05,Male,Male Youth,No disability,Bauchi,Tafawa_Balewa
ad01574f-a055-4d17-a6c0-24d2e8e220e9,2023-12-19,Comm._Partner_Registration,Tor02,Male,Male Youth,No disability,Bauchi,Toro
28d040b6-de99-476d-bd7c-961a8eb75122,2023-12-18,Comm._Partner_Registration,Tau22,Male,Male Youth,No disability,Jigawa,Taura
baadf0da-cff9-4d11-b9a0-96b766158c19,2023-12-19,Comm._Partner_Registration,Tor03,Male,Male Youth,No disability,Bauchi,Toro
8c3e5af5-d5e3-456b-bb19-e592717812c5,2023-12-18,Comm._Partner_Registration,Tau23,Male,Male Youth,No disability,Jigawa,Taura
d084720a-6a7a-4448-b3e9-12469fd98a12,2023-12-19,Comm._Partner_Registration,Tor04,Female,Female Youth,No disability,Bauchi,Toro
97e1d2b8-c33b-454e-9fb4-6d88eb06eb9c,2023-12-19,Comm._Partner_Registration,Tor05,Male,Male Youth,No disability,Bauchi,Toro
1785fe7b-4e9a-46f3-96a5-9a90692aa080,2023-12-18,Comm._Partner_Registration,Tau24,Female,Female Youth,No disability,Jigawa,Taura
25b6041e-1de4-4b55-8a1b-c76b38f2b5aa,2023-12-19,Comm._Partner_Registration,War03,Male,Male Youth,No disability,Bauchi,Warji
7189213c-a0d0-4e54-8027-94b39e16e1ed,2023-12-18,Comm._Partner_Registration,Tau25,Male,Male Youth,No disability,Jigawa,Taura
f7bf0a3e-0a95-4d57-9dc3-3a622f2b7e02,2023-12-19,Comm._Partner_Registration,War04,Male,Male Youth,No disability,Bauchi,Warji
6b7aca24-41b3-4d38-988d-ecf7fd27d16f,2023-12-19,Comm._Partner_Registration,War05,Female,Female Youth,No disability,Bauchi,Warji
bbb19b88-e78a-4c05-b262-006bc481ca2c,2023-12-18,Comm._Partner_Registration,Tau26,Female,Female Youth,No disability,Jigawa,Taura
6ef828a5-ad62-4cdf-912e-580626024bba,2023-12-18,Comm._Partner_Registration,Rin11,Male,Male Youth,No disability,Jigawa,Ringim
bec3e889-afe9-4fb4-b36f-6c1fb15b4cd3,2023-12-18,Comm._Partner_Registration,Rin12,Male,Male Youth,No disability,Jigawa,Ringim
b042ebb1-2440-4fd2-a5f1-5d58f7fc5673,2023-12-18,Comm._Partner_Registration,Rin13,Male,Male Youth,No disability,Jigawa,Ringim
4c512dbe-85b4-4690-bb79-5e5840c004e5,2023-12-18,Comm._Partner_Registration,Jah14,Male,Male Youth,No disability,Jigawa,Ringim
393c08c7-dc87-40e4-b4a5-11c62a375cbe,2023-12-18,Comm._Partner_Registration,Rin15,Male,Male Youth,No disability,Jigawa,Ringim
65bfb818-edea-4d4f-b597-1e7ed62c7eec,2023-12-18,Comm._Partner_Registration,Rin16,Male,Male Youth,No disability,Jigawa,Ringim
b573d47d-f556-406b-a890-e6d47eec8fdc,2023-12-18,Comm._Partner_Registration,Rin17,Male,Male Youth,No disability,Jigawa,Ringim
aa35f5da-ad86-48b3-a20a-1a3c4915926d,2023-12-18,Comm._Partner_Registration,Rin18,Female,Female Youth,No disability,Jigawa,Ringim
f321c546-73b8-48ac-8169-14a3bbd6f4d4,2023-12-18,Comm._Partner_Registration,Rin19,Female,Female Youth,No disability,Jigawa,Ringim
83b1cf44-fe06-48b9-8f72-7c508c2b3ef4,2023-12-18,Comm._Partner_Registration,Rin20,Female,Female Youth,No disability,Jigawa,Ringim
0836dd86-0321-4f36-94a6-5ff31a248600,2024-01-18,Comm._Partner_Registration,Rin21,Female,Female Youth,No disability,Jigawa,Ringim
0f4701ce-8cb7-4127-a51b-7ca3700146fc,2023-12-18,Comm._Partner_Registration,Rin22,Female,Female Youth,No disability,Jigawa,Ringim
42ae670c-1ed2-49f8-8aec-2a0e377f4fc5,2023-12-18,Comm._Partner_Registration,Rin23,Female,Female Youth,No disability,Jigawa,Ringim
f6aef707-c738-4072-b784-d8c8644f8cab,2023-12-18,Comm._Partner_Registration,Rin24,Female,Female Youth,No disability,Jigawa,Ringim
0c50c480-3d60-4628-8b9f-2faf0ef845b4,2023-12-18,Comm._Partner_Registration,Rin25,Male,Male Youth,No disability,Jigawa,Ringim
671fe431-90f2-4bf2-8282-b6dbd3f66738,2023-12-18,Comm._Partner_Registration,Rin26,Male,Male Youth,No disability,Jigawa,Ringim
ca15e094-8ec2-433a-af53-a5a69d3fcb42,2023-12-18,Comm._Partner_Registration,Rin27,Male,Male Youth,No disability,Jigawa,Ringim
2ac8871a-0da9-4306-bcda-27f093c4a733,2023-12-18,Comm._Partner_Registration,Rin28,Male,Male Youth,No disability,Jigawa,Ringim
fe9b46a5-9d3e-48cb-8964-ec600eeb9e62,2023-12-17,Comm._Partner_Registration,Bun05,Male,Male Youth,No disability,Kano,Bunkure
8e823925-7c07-461b-960c-626eb52bec5c,2023-12-17,Comm._Partner_Registration,Rig02,Female,Female Youth,No disability,Kano,Rimi_Gado
3679cd65-ccc6-4649-a98b-959621a03a16,2023-12-17,Comm._Partner_Registration,Bun06,Female,Female Youth,No disability,Kano,Bunkure
1fa9fe70-6429-4e99-a54b-a175b39cdbec,2023-12-17,Comm._Partner_Registration,Rig03,Female,Female Youth,No disability,Kano,Rimi_Gado
02ce78cf-de27-48d7-8dfe-759ddf87d174,2023-12-17,Comm._Partner_Registration,Rig04,Female,Female Youth,No disability,Kano,Rimi_Gado
67602418-1562-439a-a3ab-da4c14c81a9a,2023-12-17,Comm._Partner_Registration,Bun07,Female,Female Youth,No disability,Kano,Bunkure
b1acb5c0-d874-4d06-9fb5-7189aa5b641d,2023-12-17,Comm._Partner_Registration,Rig05,Female,Female Youth,No disability,Kano,Rimi_Gado
ea45b996-545a-418f-960e-23295c20ed44,2023-12-17,Comm._Partner_Registration,Rig06,Female,Female Youth,No disability,Kano,Rimi_Gado
713e2c51-2cde-4232-bb85-a93088b67af3,2023-12-17,Comm._Partner_Registration,Rig07,Female,Female Youth,No disability,Kano,Rimi_Gado
c3c09232-2d3b-4cfa-a4c5-634a0084072a,2023-12-17,Comm._Partner_Registration,Bun08,Female,Female Youth,No disability,Kano,Bunkure
53bb7a06-d901-4db8-a41f-25b27302b7d4,2023-12-17,Comm._Partner_Registration,Rig08,Male,Male Youth,No disability,Kano,Rimi_Gado
bd941b30-988f-472d-88f0-4251c0b63ea2,2023-12-17,Comm._Partner_Registration,Rig09,Male,Male Youth,No disability,Kano,Rimi_Gado
bc59903d-1349-49b8-b811-53ba34faddaa,2023-12-17,Comm._Partner_Registration,Rig10,Male,Male Youth,No disability,Kano,Rimi_Gado
de0a5810-055d-4c13-ab2b-7e6a13b2edc6,2023-12-17,Comm._Partner_Registration,Bun09,Female,Female Youth,No disability,Kano,Bunkure
6cb9218a-9f68-4e68-a988-2b9e84c65e9c,2023-12-17,Comm._Partner_Registration,Rig11,Male,Male Youth,No disability,Kano,Rimi_Gado
6df982b3-f23b-477f-ae0f-dfaf816594b0,2023-12-17,Comm._Partner_Registration,Rig12,Male,Male Youth,No disability,Kano,Rimi_Gado
674cc0a8-070b-4af4-a282-bcdf6707e69c,2023-12-17,Comm._Partner_Registration,Bun10,Female,Female Youth,No disability,Kano,Bunkure
09c1a18b-0450-4bea-9a8c-55a213f4ce27,2023-12-17,Comm._Partner_Registration,Rig13,Male,Male Youth,No disability,Kano,Rogo
75070cd9-ac63-44d0-b715-d727c7cb2520,2023-12-17,Comm._Partner_Registration,Bun11,Female,Female Youth,No disability,Kano,Bunkure
b6cbd866-8b88-45ae-a7b4-f20f006135a0,2023-12-17,Comm._Partner_Registration,Rig14,Male,Male Youth,No disability,Kano,Rimi_Gado
4f8d9171-5fa5-4593-b9b4-d9cbfa0ad154,2023-12-17,Comm._Partner_Registration,Rig15,Male,Male Youth,No disability,Kano,Rimi_Gado
d4185eb7-7e7b-45af-8181-3d619a5f5d01,2023-12-17,Comm._Partner_Registration,Rig16,Male,Male Youth,No disability,Kano,Rimi_Gado
8275a607-036c-47b3-89ae-c5ff2c04d995,2023-12-17,Comm._Partner_Registration,Rig17,Male,Male Youth,No disability,Kano,Rimi_Gado
e320e024-3012-4cdc-a7c6-6b105d26d761,2023-12-17,Comm._Partner_Registration,Tun01,Female,Female Youth,No disability,Kano,Tudun_Wada
29b36a5d-a946-4bd7-9ee7-552e54fb14d6,2023-12-17,Comm._Partner_Registration,Tun02,Female,Female Youth,No disability,Kano,Tudun_Wada
e3e79313-7869-4b20-863b-38dfd4de5d6a,2023-12-17,Comm._Partner_Registration,Tun03,Female,Female Youth,No disability,Kano,Tudun_Wada
7940c7e7-febe-40cc-ac9b-a49fc13057e6,2023-12-17,Comm._Partner_Registration,Tun04,Female,Female Youth,No disability,Kano,Tudun_Wada
847de588-73e2-4345-88c0-80875876ab54,2023-12-17,Comm._Partner_Registration,Tun05,Female,Female Youth,No disability,Kano,Tudun_Wada
823e4330-c558-43e9-bab4-4903aaf00a36,2023-12-17,Comm._Partner_Registration,Tun06,Female,Female Youth,No disability,Kano,Tudun_Wada
110af820-3fad-4075-9227-cb351da0fb95,2023-12-17,Comm._Partner_Registration,Tun07,Female,Female Youth,No disability,Kano,Tudun_Wada
7eb3f2a3-3015-4f69-af7c-d5017449c78d,2023-12-17,Comm._Partner_Registration,Tun08,Female,Female Youth,No disability,Kano,Tudun_Wada
a3182442-43fe-4013-b290-a7d856d45a78,2023-12-17,Comm._Partner_Registration,Tun09,Female,Female Youth,No disability,Kano,Tudun_Wada
bdc3e978-f5f9-462a-973a-a443395cce74,2023-12-17,Comm._Partner_Registration,Tun10,Female,Female Youth,No disability,Kano,Tudun_Wada
fbf9cae9-ac1a-4c12-afa5-414993aae14d,2023-12-17,Comm._Partner_Registration,Tun11,Female,Female Youth,No disability,Kano,Tudun_Wada
91f9a21f-396a-4773-88cf-75b094ca0a8f,2023-12-17,Comm._Partner_Registration,Tun12,Female,Female Youth,No disability,Kano,Tudun_Wada
6976f182-4d4a-4a2a-86b2-af41e87706d4,2023-12-17,Comm._Partner_Registration,Tun13,Male,Male Youth,No disability,Kano,Tudun_Wada
46121cf2-057b-45b8-a771-5a6efcd4a4ec,2023-12-17,Comm._Partner_Registration,Tun15,Male,Male Youth,No disability,Kano,Tudun_Wada
e8db6055-a149-4a68-a119-0b3d31eaed8c,2023-12-17,Comm._Partner_Registration,Tun16,Male,Male Youth,No disability,Kano,Tudun_Wada
bfce92e8-ee99-4cb3-91a4-2a820b4ac0c1,2023-12-17,Comm._Partner_Registration,Bun12,Female,Female Youth,No disability,Kano,Bunkure
f4520cc1-2d75-4325-8101-3a1c5d4cecb4,2023-12-17,Comm._Partner_Registration,Bun13,Female,Female Youth,No disability,Kano,Bunkure
3889c2d2-dc69-47d1-bc07-dd9a7eebbbcc,2023-12-17,Comm._Partner_Registration,Bun14,Female,Female Youth,No disability,Kano,Bunkure
98b22345-aee4-4186-8113-9b4b658e25b0,2023-12-17,Comm._Partner_Registration,Bun15,Male,Male Youth,No disability,Kano,Bunkure
d0e2ead8-aad3-42f1-9ff6-4af89fd1f04c,2023-12-17,Comm._Partner_Registration,Bun16,Male,Male Youth,No disability,Kano,Bunkure
7a0d90c2-aacf-4a5a-a1de-8986329a677f,2023-12-17,Comm._Partner_Registration,Bun17,Male,Male Youth,No disability,Kano,Bunkure
45693a4e-7cba-46cd-b691-b884c163306c,2023-12-17,Comm._Partner_Registration,Bun18,Male,Male Youth,No disability,Kano,Bunkure
43e4a9f1-6838-414b-b6a0-dc39435431e6,2023-12-17,Comm._Partner_Registration,Bun19,Male,Male Youth,No disability,Kano,Bunkure
c01d4a68-abe5-43f3-b7a3-049a89fd4432,2023-12-17,Comm._Partner_Registration,Bun20,Male,Male Youth,No disability,Kano,Bunkure
4bb78e7a-546c-467f-9ee9-685cc5951c7b,2023-12-17,Comm._Partner_Registration,Bun21,Male,Male Youth,No disability,Kano,Bunkure
7d003e66-d0d1-418d-a221-5e7647ee3385,2023-12-17,Comm._Partner_Registration,Gmm70,Male,Male Youth,No disability,Kano,Garum_Mallam
cd182ceb-d047-4da1-8a1e-2ec260b34557,2023-12-17,Comm._Partner_Registration,Gmm48,Female,Female Youth,No disability,Kano,Garum_Mallam
0707f23b-cc84-4067-a98e-c48c94bac57f,2023-12-17,Comm._Partner_Registration,Gmm49,Male,Male Youth,No disability,Kano,Garum_Mallam
e4865019-e23c-4a94-9390-c85879e48eb3,2023-12-17,Comm._Partner_Registration,Gmm50,Male,Male Youth,No disability,Kano,Garum_Mallam
71c59d51-68f2-4c1c-9591-06ad0a462c85,2023-12-17,Comm._Partner_Registration,Gmm51,Male,Male Youth,No disability,Kano,Garum_Mallam
dcae6f8b-bd77-4b5e-a68e-76d23e73ef1a,2023-12-17,Comm._Partner_Registration,Gmm52,Male,Male Youth,No disability,Kano,Garum_Mallam
92b0a4e2-5b02-44ff-b339-f099a18d6957,2023-12-17,Comm._Partner_Registration,Gmm54,Female,Female Youth,No disability,Kano,Garum_Mallam
c18634b3-88fb-4dfc-8d95-113125105d07,2023-12-17,Comm._Partner_Registration,Gmm55,Male,Male Youth,No disability,Kano,Garum_Mallam
5d8024c3-6d48-4206-b1c6-48f0de3dd312,2023-12-17,Comm._Partner_Registration,Gmm53,Male,Male Youth,No disability,Kano,Garum_Mallam
7218170f-7dd9-4db3-a631-b0579d46d0ad,2023-12-17,Comm._Partner_Registration,Gmm56,Female,Female Youth,No disability,Kano,Garum_Mallam
77b39a0b-4198-439c-afd6-5f3c2dbd8803,2023-12-17,Comm._Partner_Registration,Gmm57,Female,Female Youth,No disability,Kano,Garum_Mallam
a2261a06-ee13-482c-aa74-de949baf9d02,2023-12-17,Comm._Partner_Registration,Gmm58,Female,Female Youth,No disability,Kano,Garum_Mallam
f0b6bd00-86f8-4a5a-877c-8d1c54200412,2023-12-17,Comm._Partner_Registration,Gmm59,Female,Female Youth,No disability,Kano,Garum_Mallam
e88756a7-02a8-4f84-9e9c-3bf7d5d5ec74,2023-12-17,Comm._Partner_Registration,Gmm61,Male,Male Youth,No disability,Kano,Garum_Mallam
ed1b281a-f27c-45c0-95b3-3c6e26c58e75,2023-12-17,Comm._Partner_Registration,Gmm62,Male,Male Youth,No disability,Kano,Garum_Mallam
1a2ffab2-7c2a-4b39-ac4f-e609813bebe1,2023-12-17,Comm._Partner_Registration,Gmm63,Male,Male Youth,No disability,Kano,Garum_Mallam
960708f0-e1e6-405f-9dca-e0177a93053f,2023-12-17,Comm._Partner_Registration,Gmm64,Male,Male Youth,No disability,Kano,Garum_Mallam
3aa6107f-230f-4cfb-b67f-d1c258008623,2023-12-17,Comm._Partner_Registration,Gmm65,Male,Male Youth,No disability,Kano,Garum_Mallam
83c23497-c0ca-484e-b79a-0f6787d53b50,2023-12-17,Comm._Partner_Registration,Gmm66,Male,Male Youth,No disability,Kano,Garum_Mallam
9d1193f5-d68f-4e67-813a-72e53bbe37d4,2023-12-17,Comm._Partner_Registration,Gmm67,Male,Male Youth,No disability,Kano,Garum_Mallam
345b6c77-60b3-4f9c-98c5-ef876cbf1686,2023-12-17,Comm._Partner_Registration,Gmm68,Male,Male Youth,No disability,Kano,Garum_Mallam
e0c844ac-2423-4b8b-a9ac-2fec0ebc195a,2023-12-17,Comm._Partner_Registration,Gmm69,Male,Male Youth,No disability,Kano,Garum_Mallam
0de09224-4b1f-4320-89c3-97b6b95e079a,2023-12-17,Comm._Partner_Registration,Kir01,Female,Female Youth,No disability,Kano,Garum_Mallam
e103d011-ccde-4f27-939d-0ebd97e86bc4,2023-12-17,Comm._Partner_Registration,Kir02,Female,Female Youth,No disability,Kano,Garum_Mallam
9bd97e1c-b1f8-4e0c-aa18-3a0ecede927d,2023-12-17,Comm._Partner_Registration,Kir03,Female,Female Youth,No disability,Kano,Kiru
9930b13c-414d-4f29-aed1-0123f90533bf,2023-12-17,Comm._Partner_Registration,Kir04,Female,Female Youth,No disability,Kano,Kiru
edb61f0a-596c-4e52-b1b1-47b36ce0fa70,2023-12-17,Comm._Partner_Registration,Kir05,Female,Female Youth,No disability,Kano,Kiru
d8a51330-eae9-43a7-82c8-a3c019708b37,2023-12-17,Comm._Partner_Registration,Kir06,Male,Male Youth,No disability,Kano,Kiru
6ac070ea-6244-4c69-9f3c-2a46228df8e1,2023-12-17,Comm._Partner_Registration,Kir07,Male,Male Youth,No disability,Kano,Garum_Mallam
509b1f52-f993-418c-87c1-92b5dfe4c887,2023-12-17,Comm._Partner_Registration,Kir08,Male,Male Youth,No disability,Kano,Garum_Mallam
28f154fb-f83e-48cb-9487-065f22fdd5a3,2023-12-17,Comm._Partner_Registration,Kir09,Male,Male Youth,No disability,Kano,Garum_Mallam
8cef8b2f-2928-4396-8365-3bc4be1d77f3,2023-12-17,Comm._Partner_Registration,Kir10,Male,Male Youth,No disability,Kano,Kiru
124919c7-2725-4c9e-a7bb-3f5ddd839b9a,2023-12-17,Comm._Partner_Registration,Kir11,Female,Female Youth,No disability,Kano,Kiru
165e7b77-b231-4b16-a445-e9bee24beb00,2023-12-17,Comm._Partner_Registration,Kir12,Female,Female Youth,No disability,Kano,Kiru
b5631283-fa88-4ae7-9228-0b1957b50634,2023-12-17,Comm._Partner_Registration,Kir13,Female,Female Youth,No disability,Kano,Kiru
55634d8a-ef84-4dc8-b527-343c3175f9f0,2023-12-17,Comm._Partner_Registration,Kir14,Male,Male Youth,No disability,Kano,Kiru
550c030d-e5d3-4b7b-8b3a-c74b2f2b5d3f,2023-12-17,Comm._Partner_Registration,Kir15,Male,Male Youth,No disability,Kano,Kiru
27c3d79d-3edc-4ee5-8bca-6a6b4a5ba732,2023-12-17,Comm._Partner_Registration,Kir16,Male,Male Youth,No disability,Kano,Kiru
408a5ba7-73f5-4b78-848a-609f78692be1,2023-12-17,Comm._Partner_Registration,Kir17,Male,Male Youth,No disability,Kano,Kiru
6a5329af-eb37-4562-8503-77a265e7a808,2023-12-17,Comm._Partner_Registration,Kir18,Male,Male Youth,No disability,Kano,Kiru
cd01072f-a69e-4d80-ad65-56d9275e77ed,2023-12-17,Comm._Partner_Registration,Kir19,Male,Male Youth,No disability,Kano,Kiru
b28edcb6-8094-4e38-96d2-0aa1ac176319,2023-12-17,Comm._Partner_Registration,Kir20,Male,Male Youth,No disability,Kano,Kiru
0e8cfcd8-17db-4aed-9d7b-c805b6606711,2023-12-17,Comm._Partner_Registration,Kir21,Female,Female Youth,No disability,Kano,Kiru
c230eb2e-85d1-4f08-afed-a85c11ad15b1,2023-12-17,Comm._Partner_Registration,Kir22,Male,Male Youth,No disability,Kano,Kiru
f4d22b69-809d-489a-8bbd-6595e68cfab7,2023-12-17,Comm._Partner_Registration,Tun21,Male,Male Youth,No disability,Kano,Tudun_Wada
